Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,return ,preturn ,year,month
T69974,2024-12-23,C926,Coffee,7.0,524.3066615827773,PayPal ,complete,True,False,2024,12
T69977,2022-11-07,C3934,Headphones,303.0,524.3066615827773,Credit Card,Completed,False,False,2022,11
T69978,2025-01-19,C2318,Laptop,703.0,263.3433979149346,Credit Card,Completed,False,False,2025,1
T69979,2024-02-12,C1642,Coffee,751.0,155.6867747302748,Cash,Completed,False,True,2024,2
T69980,2020-01-17,C3506,smartphone,7.0,622.3926901068868,PayPal ,Failed,True,False,2020,1
T69981,2022-12-02,C4522,tablet,809.0,416.34465090548986,Credit Card,Completed,False,True,2022,12
T69983,2021-02-17,C025,smartphone,1.0,780.7473793962307,Credit Card,Completed,True,True,2021,2
T69985,2023-04-11,C3101,tablet,989.0,160.8956312075536,Credit Card,complete,False,False,2023,4
T69989,2022-06-03,C1116,Laptop,236.0,524.3066615827773,Credit Card,Completed,False,False,2022,6
T69991,2021-09-08,C942,Coffee,10.0,242.76507135609188,PayPal ,Pending,False,True,2021,9
T69994,2021-02-02,C3623,Laptop,8.0,524.3066615827773,Cash,complete,False,False,2021,2
T69996,2024-04-11,C4639,smartphone,6.0,524.3066615827773,PayPal ,complete,False,False,2024,4
T69998,2021-09-18,C3243,tablet,376.0,524.3066615827773,PayPal ,Failed,False,False,2021,9
T69999,2020-04-22,C3302,Headphones,4.0,501.5459983423357,PayPal,completed,False,True,2020,4
T70002,2020-10-24,C1198,Laptop,5.0,67.2,Credit Card,completed,False,False,2020,10
T70007,2022-03-13,C4280,tablet,213.0,485.7106353733435,Credit Card,Completed,False,False,2022,3
T70012,2023-10-18,C4947,Coffee,6.0,389.620593556837,PayPal ,unkown,True,True,2023,10
T70016,2025-01-09,C3975,tablet,5.0,524.3066615827773,Credit Card,Completed,False,False,2025,1
T70027,2023-09-16,C1529,smartphone,148.0,351.2608769101285,PayPal,Failed,False,False,2023,9
T70029,2024-12-10,C1711,Laptop,4.0,524.3066615827773,Credit Card,Completed,False,False,2024,12
T70032,2024-08-18,C1292,tablet,327.0,673.6233685163631,Credit Card,unkown,False,True,2024,8
T70034,2022-09-25,C2751,Coffee,6.0,524.3066615827773,Credit Card,unkown,True,False,2022,9
T70037,2023-08-25,C1526,Headphones,7.0,524.3066615827773,Cash,Pending,True,False,2023,8
T70039,2024-09-10,C2824,Headphones,839.0,524.3066615827773,Credit Card,Pending,False,False,2024,9
T70040,2024-09-12,C459,Coffee,8.0,524.3066615827773,Credit Card,Pending,False,False,2024,9
T70042,2021-01-16,C4642,Headphones,996.0,524.3066615827773,Cash,Pending,False,False,2021,1
T70043,2024-08-22,C4806,tablet,7.0,318.9179007651238,PayPal,Failed,False,False,2024,8
T70047,2020-02-25,C1114,tablet,929.0,524.3066615827773,Credit Card,Completed,False,False,2020,2
T70051,2024-07-17,C3019,Headphones,525.0,443.7106724712556,PayPal,complete,False,True,2024,7
T70052,2021-03-19,C610,Laptop,177.0,200.33347323548605,Credit Card,completed,False,True,2021,3
T70056,2020-07-03,C3571,smartphone,8.0,524.3066615827773,PayPal ,unkown,False,False,2020,7
T70057,2024-06-28,C1265,tablet,518.0,642.7667699161018,Credit Card,completed,False,False,2024,6
T70060,2024-10-29,C4615,Laptop,2.0,524.3066615827773,Credit Card,completed,False,False,2024,10
T70074,2021-02-21,C2508,Laptop,700.0,826.6047892434023,Credit Card,Pending,False,False,2021,2
T70075,2020-04-17,C3516,tablet,454.0,590.5081982253149,PayPal ,Pending,False,False,2020,4
T70079,2022-12-26,C2980,Coffee,6.0,555.2990624420328,Credit Card,completed,False,True,2022,12
T70080,2020-08-08,C1569,Laptop,8.0,579.8664494536607,PayPal,completed,False,True,2020,8
T70082,2021-07-30,C1895,tablet,3.0,382.785221850004,Cash,Failed,False,True,2021,7
T70084,2022-09-17,C914,smartphone,371.0,71.20154841240264,PayPal ,Pending,False,False,2022,9
T70085,2022-06-27,C1648,Headphones,8.0,537.5297904305359,Credit Card,completed,False,False,2022,6
T70087,2022-03-19,C1737,smartphone,601.0,934.0653261133044,PayPal,Completed,False,True,2022,3
T70093,2020-06-12,C4588,Headphones,7.0,211.7229466123841,Credit Card,Completed,False,True,2020,6
T70094,2022-05-26,C285,smartphone,4.0,524.3066615827773,Credit Card,Completed,False,False,2022,5
T70095,2020-07-08,C1949,Laptop,621.0,911.8909687777698,PayPal,Pending,False,True,2020,7
T70098,2022-06-26,C2485,smartphone,2.0,524.3066615827773,Credit Card,Failed,True,False,2022,6
T70099,2022-07-31,C4320,tablet,7.0,524.3066615827773,Credit Card,complete,False,False,2022,7
T70104,2021-01-19,C2668,Coffee,8.0,768.2755485800087,PayPal ,Pending,False,True,2021,1
T70105,2023-09-04,C1256,Headphones,7.0,524.3066615827773,Credit Card,completed,True,False,2023,9
T70110,2023-09-18,C2272,Laptop,8.0,534.7000754699691,PayPal ,Failed,False,True,2023,9
T70111,2023-08-28,C2383,Coffee,1.0,747.99,Credit Card,complete,False,True,2023,8
T70114,2023-06-03,C2981,tablet,1.0,524.3066615827773,PayPal,Pending,False,False,2023,6
T70118,2024-07-22,C2743,Laptop,5.0,797.3033460657044,PayPal,completed,True,True,2024,7
T70121,2023-06-15,C2048,Headphones,7.0,524.3066615827773,Credit Card,completed,False,False,2023,6
T70122,2023-03-12,C4441,Headphones,7.0,615.57,Cash,unkown,True,False,2023,3
T70125,2020-03-05,C4146,Headphones,5.0,524.3066615827773,PayPal,completed,True,False,2020,3
T70127,2023-07-03,C3569,Coffee,8.0,901.5811293665292,Credit Card,complete,False,True,2023,7
T70128,2022-08-03,C448,smartphone,2.0,501.759464666764,Credit Card,Completed,True,False,2022,8
T70134,2024-01-26,C834,Coffee,2.0,240.0078942217349,PayPal ,Completed,False,True,2024,1
T70136,2021-10-22,C1478,Laptop,1.0,524.3066615827773,Credit Card,unkown,False,False,2021,10
T70137,2024-07-21,C4926,Coffee,5.0,150.46787713800938,PayPal,Pending,True,False,2024,7
T70140,2021-05-08,C1659,smartphone,10.0,335.22680004270927,Credit Card,Pending,True,False,2021,5
T70144,2021-11-05,C4812,tablet,10.0,776.494637133474,Credit Card,Pending,False,True,2021,11
T70146,2024-10-11,C270,tablet,8.0,804.0178567403532,PayPal,complete,True,False,2024,10
T70163,2021-01-12,C1796,smartphone,500.0,59.67174791004061,Credit Card,completed,False,True,2021,1
T70164,2021-11-24,C933,tablet,8.0,932.7409815657315,Credit Card,Completed,False,True,2021,11
T70165,2025-01-29,C1586,tablet,178.0,524.3066615827773,Credit Card,complete,False,False,2025,1
T70171,2024-05-07,C4318,Headphones,167.0,865.71,Credit Card,completed,False,False,2024,5
T70181,2022-02-02,C577,smartphone,8.0,587.1218109364333,Credit Card,Failed,False,True,2022,2
T70186,2024-12-04,C4801,Headphones,480.0,524.3066615827773,Credit Card,Pending,False,False,2024,12
T70191,2022-05-30,C1517,Laptop,6.0,524.3066615827773,Credit Card,complete,True,False,2022,5
T70194,2024-08-22,C4391,Laptop,832.0,248.66849210142647,PayPal,Pending,False,True,2024,8
T70198,2023-02-20,C4424,Coffee,4.0,706.7944611806673,Credit Card,completed,False,False,2023,2
T70199,2022-01-27,C1881,Laptop,494.0,279.1118930996138,Credit Card,Pending,False,False,2022,1
T70201,2021-09-01,C2438,Coffee,8.0,524.3066615827773,Credit Card,Pending,False,False,2021,9
T70202,2022-02-28,C2392,Laptop,8.0,524.3066615827773,Credit Card,unkown,True,False,2022,2
T70207,2024-07-15,C1848,tablet,7.0,555.0814610513954,Credit Card,Completed,False,False,2024,7
T70211,2021-12-31,C838,Headphones,8.0,744.0883226914549,PayPal,Pending,True,False,2021,12
T70213,2023-03-15,C4728,Laptop,147.0,524.3066615827773,Credit Card,unkown,False,False,2023,3
T70219,2024-01-11,C1266,Headphones,468.0,247.6497607750992,PayPal,unkown,False,False,2024,1
T70221,2022-07-09,C3018,tablet,694.0,710.4046656714963,PayPal,unkown,False,True,2022,7
T70222,2024-06-24,C2264,Laptop,285.0,818.0969931974786,Credit Card,Pending,False,False,2024,6
T70225,2021-02-28,C2931,Headphones,5.0,74.31146866936513,Credit Card,complete,False,True,2021,2
T70227,2023-06-19,C557,smartphone,7.0,640.1,Credit Card,unkown,False,True,2023,6
T70235,2023-05-16,C1499,Coffee,666.0,693.3466526518973,PayPal ,complete,False,True,2023,5
T70239,2023-07-14,C3799,Laptop,6.0,524.3066615827773,Credit Card,unkown,True,False,2023,7
T70242,2024-01-28,C2239,Headphones,954.0,894.0080568471059,PayPal,completed,False,False,2024,1
T70243,2020-06-29,C1329,Coffee,8.0,501.8357535433446,Credit Card,complete,False,False,2020,6
T70245,2020-12-07,C3588,Coffee,5.0,832.5278757430473,PayPal ,Failed,True,False,2020,12
T70248,2024-04-15,C2423,Laptop,8.0,811.119104538285,Credit Card,Failed,False,True,2024,4
T70252,2022-08-31,C3810,tablet,1.0,254.89595077305387,PayPal,unkown,False,False,2022,8
T70253,2023-08-01,C2087,Laptop,1.0,796.3689619075031,PayPal,completed,True,True,2023,8
T70256,2024-08-20,C3608,tablet,6.0,872.7979429222613,PayPal,complete,True,False,2024,8
T70261,2024-11-25,C1223,Headphones,2.0,494.0026681894205,Credit Card,unkown,True,False,2024,11
T70266,2021-01-21,C396,Headphones,9.0,784.3710999173402,PayPal ,Completed,False,True,2021,1
T70267,2024-12-31,C1706,tablet,10.0,743.7977460934598,Credit Card,complete,True,False,2024,12
T70270,2023-04-15,C1138,tablet,581.0,646.7907277613392,Credit Card,completed,False,True,2023,4
T70271,2024-07-04,C2421,Laptop,3.0,524.3066615827773,PayPal ,Completed,True,False,2024,7
T70273,2021-08-06,C190,tablet,107.0,423.78672904147567,PayPal ,Pending,False,False,2021,8
T70281,2022-02-14,C3097,Headphones,858.0,73.32489884605025,Credit Card,Completed,False,True,2022,2
T70287,2022-07-28,C3595,Headphones,914.0,439.69485653617096,Credit Card,Completed,False,True,2022,7
T70302,2020-02-09,C2188,Laptop,5.0,209.6113080957582,Credit Card,complete,False,True,2020,2
T70303,2024-04-22,C224,Coffee,3.0,334.79882569200777,PayPal,Completed,False,True,2024,4
T70307,2023-07-13,C2399,tablet,7.0,524.3066615827773,Credit Card,complete,True,False,2023,7
T70309,2023-06-06,C2244,Coffee,3.0,796.5473231950433,PayPal,completed,False,True,2023,6
T70312,2020-12-08,C1393,Coffee,1.0,855.8651872023149,PayPal ,complete,True,False,2020,12
T70316,2024-04-19,C1642,Laptop,709.0,524.3066615827773,Cash,unkown,False,False,2024,4
T70319,2023-05-09,C2233,Coffee,580.0,524.3066615827773,PayPal ,Pending,False,False,2023,5
T70321,2021-02-11,C1278,Laptop,4.0,767.1769508574309,PayPal,completed,True,True,2021,2
T70323,2021-08-16,C2546,smartphone,223.0,524.3066615827773,Credit Card,completed,False,False,2021,8
T70325,2024-06-05,C3108,tablet,7.0,83.97668511214886,PayPal ,Failed,True,True,2024,6
T70327,2021-12-08,C3830,smartphone,4.0,286.69895593963844,Cash,Completed,True,False,2021,12
T70328,2020-03-08,C3038,Laptop,3.0,492.0705471472505,Credit Card,Failed,False,True,2020,3
T70332,2023-10-25,C1673,smartphone,6.0,479.53,PayPal,completed,False,False,2023,10
T70333,2023-01-09,C2339,Headphones,2.0,571.5243613747771,Credit Card,Failed,True,True,2023,1
T70336,2020-01-27,C753,Laptop,6.0,330.56,Credit Card,complete,False,True,2020,1
T70337,2023-01-29,C839,smartphone,9.0,524.3066615827773,Credit Card,Completed,True,False,2023,1
T70338,2023-08-21,C1756,tablet,1.0,684.7438729754358,PayPal,completed,True,True,2023,8
T70340,2023-04-30,C2575,Laptop,6.0,524.3066615827773,PayPal ,unkown,True,False,2023,4
T70342,2021-08-23,C359,Headphones,7.0,540.2880592912804,Cash,Pending,False,False,2021,8
T70345,2022-02-13,C3558,Laptop,897.0,137.65548607394862,PayPal,complete,False,True,2022,2
T70347,2020-04-23,C730,tablet,408.0,472.6951927107342,Cash,Pending,False,True,2020,4
T70349,2020-05-21,C3065,Coffee,897.0,524.3066615827773,PayPal,complete,False,False,2020,5
T70353,2021-06-05,C3206,Headphones,2.0,524.3066615827773,Credit Card,unkown,False,False,2021,6
T70354,2023-05-10,C4295,Headphones,4.0,524.3066615827773,PayPal ,unkown,True,False,2023,5
T70356,2022-04-23,C4444,Laptop,8.0,274.665200340605,Credit Card,unkown,False,True,2022,4
T70361,2020-12-08,C3447,Laptop,717.0,415.1907195132244,PayPal,completed,False,False,2020,12
T70362,2020-03-03,C347,Coffee,377.0,524.3066615827773,PayPal,Failed,False,False,2020,3
T70363,2021-01-07,C4200,Headphones,6.0,349.6,PayPal,Completed,True,False,2021,1
T70370,2022-01-10,C984,Laptop,322.0,524.3066615827773,PayPal,Failed,False,False,2022,1
T70378,2023-11-01,C4365,smartphone,4.0,139.8710179726877,PayPal ,Completed,False,True,2023,11
T70379,2020-09-30,C1090,smartphone,8.0,497.1,Cash,Pending,True,True,2020,9
T70385,2024-10-02,C3597,smartphone,5.0,869.2225622754252,PayPal,unkown,True,False,2024,10
T70395,2022-12-29,C2838,Headphones,9.0,924.07,Cash,Pending,True,False,2022,12
T70396,2020-03-07,C647,Coffee,969.0,687.4522459293297,Cash,Pending,False,False,2020,3
T70402,2022-09-25,C3894,Coffee,419.0,850.8639291193238,Credit Card,Completed,False,False,2022,9
T70412,2022-07-21,C3998,tablet,1.0,706.3801711089855,Credit Card,Pending,False,True,2022,7
T70414,2023-04-01,C4879,Coffee,9.0,180.23609738314985,PayPal,Pending,True,True,2023,4
T70421,2021-04-15,C1732,smartphone,409.0,820.2163602586651,Credit Card,unkown,False,False,2021,4
T70434,2024-09-08,C4833,Laptop,1.0,857.16593079051,Credit Card,Failed,True,True,2024,9
T70435,2024-01-01,C3884,Headphones,8.0,682.063691612164,Credit Card,complete,True,False,2024,1
T70436,2023-03-29,C2308,Headphones,607.0,613.5914651111826,Cash,Pending,False,True,2023,3
T70437,2021-04-03,C1080,Laptop,920.0,748.1157952686158,PayPal,completed,False,True,2021,4
T70445,2022-04-20,C859,Headphones,230.0,524.3066615827773,Cash,Pending,False,False,2022,4
T70446,2020-07-23,C3557,Laptop,209.0,391.6499245255313,PayPal ,Pending,False,False,2020,7
T70449,2020-09-29,C1985,Headphones,613.0,816.1103485806879,Cash,Failed,False,True,2020,9
T70460,2023-05-29,C3655,Headphones,948.0,524.3066615827773,PayPal,complete,False,False,2023,5
T70463,2022-02-27,C2873,Coffee,5.0,142.79590425206862,PayPal,Completed,False,False,2022,2
T70466,2023-01-04,C2892,Laptop,6.0,524.3066615827773,Cash,complete,True,False,2023,1
T70469,2021-08-09,C865,Laptop,531.0,524.3066615827773,PayPal ,unkown,False,False,2021,8
T70471,2024-01-30,C3837,tablet,8.0,654.0345460354126,Cash,completed,False,False,2024,1
T70472,2020-08-20,C1685,tablet,10.0,211.2105983462692,PayPal,Failed,False,True,2020,8
T70474,2020-06-02,C4936,Coffee,6.0,459.2108784315793,Cash,Completed,False,True,2020,6
T70475,2023-12-09,C4898,tablet,10.0,455.2598880959944,Credit Card,unkown,False,False,2023,12
T70478,2025-01-10,C4147,Coffee,9.0,524.3066615827773,PayPal ,completed,False,False,2025,1
T70479,2020-11-11,C1779,Laptop,1.0,524.3066615827773,Credit Card,Completed,True,False,2020,11
T70480,2020-03-11,C349,Coffee,313.0,524.3066615827773,Credit Card,unkown,False,False,2020,3
T70483,2021-02-22,C1300,Laptop,4.0,524.3066615827773,Credit Card,completed,True,False,2021,2
T70490,2020-05-20,C4231,tablet,343.0,991.7506792578888,Credit Card,completed,False,True,2020,5
T70496,2020-02-12,C2720,Headphones,4.0,524.3066615827773,Credit Card,complete,True,False,2020,2
T70500,2022-09-24,C1226,Coffee,7.0,465.9156937257801,PayPal,unkown,False,True,2022,9
T70501,2021-10-07,C749,Laptop,708.0,675.2864521003974,PayPal,Pending,False,False,2021,10
T70505,2023-08-28,C3004,Laptop,4.0,524.3066615827773,PayPal ,Completed,False,False,2023,8
T70508,2020-03-22,C3728,tablet,7.0,873.82,PayPal,unkown,True,False,2020,3
T70509,2024-09-19,C4244,tablet,864.0,714.0022136854415,Credit Card,complete,False,False,2024,9
T70510,2023-07-12,C3274,Coffee,9.0,524.3066615827773,Cash,Pending,True,False,2023,7
T70512,2020-02-12,C2014,tablet,5.0,524.3066615827773,PayPal,Completed,True,False,2020,2
T70515,2024-08-16,C3863,Laptop,5.0,524.3066615827773,Cash,unkown,True,False,2024,8
T70519,2020-06-21,C2337,Headphones,7.0,227.7031163895208,PayPal,Completed,True,True,2020,6
T70525,2021-03-24,C4774,Coffee,2.0,590.6316243935959,Cash,completed,False,False,2021,3
T70529,2023-03-16,C3971,tablet,9.0,524.3066615827773,Credit Card,Failed,False,False,2023,3
T70538,2024-06-10,C1978,Laptop,7.0,301.15056832082223,Credit Card,Completed,True,False,2024,6
T70543,2020-06-10,C3012,smartphone,407.0,524.3066615827773,Credit Card,Pending,False,False,2020,6
T70547,2021-01-28,C3192,tablet,371.0,311.34077031002965,Cash,Completed,False,False,2021,1
T70548,2020-09-14,C1732,smartphone,10.0,409.72,PayPal,completed,False,True,2020,9
T70550,2022-05-31,C3027,tablet,512.0,110.9304734394899,Credit Card,complete,False,True,2022,5
T70553,2021-12-30,C1247,tablet,4.0,607.937916509403,PayPal,Pending,True,False,2021,12
T70554,2025-01-23,C1759,Coffee,8.0,544.0420017635207,Credit Card,unkown,False,False,2025,1
T70558,2021-05-13,C4620,Headphones,4.0,196.47471924040903,PayPal,Pending,False,True,2021,5
T70565,2023-09-03,C4106,Headphones,9.0,524.3066615827773,PayPal,Completed,True,False,2023,9
T70567,2021-10-21,C290,Headphones,927.0,329.4409721978046,PayPal,completed,False,True,2021,10
T70570,2024-02-03,C4763,Laptop,3.0,524.3066615827773,Credit Card,Failed,False,False,2024,2
T70573,2023-05-24,C711,Headphones,171.0,186.3828225821802,PayPal,Failed,False,False,2023,5
T70575,2023-10-05,C2400,Headphones,2.0,257.82839244777665,PayPal,Failed,False,False,2023,10
T70590,2021-11-06,C1524,Coffee,6.0,199.84101771892068,Credit Card,Completed,False,False,2021,11
T70591,2022-11-08,C4564,smartphone,5.0,822.2093801983186,Credit Card,complete,True,False,2022,11
T70594,2023-08-09,C4534,Headphones,10.0,924.8364440354868,Cash,Pending,False,False,2023,8
T70597,2020-03-24,C1243,Laptop,8.0,411.0431444379768,PayPal ,completed,False,False,2020,3
T70599,2022-12-06,C3797,Laptop,3.0,524.3066615827773,Credit Card,complete,False,False,2022,12
T70602,2020-05-03,C1789,Laptop,8.0,694.9478762921083,Credit Card,unkown,False,False,2020,5
T70607,2021-09-08,C3884,smartphone,2.0,73.79382002870341,PayPal ,Failed,False,True,2021,9
T70610,2022-10-01,C1776,smartphone,6.0,885.4506726355634,PayPal ,Completed,False,False,2022,10
T70620,2020-10-03,C2954,tablet,7.0,454.5110533369959,PayPal,Failed,False,False,2020,10
T70621,2024-04-29,C3714,Headphones,631.0,240.76,Credit Card,Failed,False,False,2024,4
T70624,2021-12-06,C3520,tablet,3.0,980.84,Cash,unkown,False,True,2021,12
T70627,2024-01-28,C3372,smartphone,6.0,684.6083888528534,Credit Card,Completed,True,False,2024,1
T70628,2022-07-28,C4295,Laptop,8.0,71.66723962434935,Cash,Pending,True,True,2022,7
T70631,2023-06-21,C3277,Headphones,842.0,232.6843116945875,Cash,complete,False,False,2023,6
T70636,2021-01-08,C2407,Headphones,905.0,996.8760027539464,Credit Card,Failed,False,True,2021,1
T70643,2021-11-13,C2122,smartphone,2.0,102.84742017835008,PayPal,Failed,False,False,2021,11
T70646,2022-04-03,C1367,Laptop,640.0,889.8,Credit Card,completed,False,False,2022,4
T70647,2024-09-30,C4156,Headphones,967.0,524.3066615827773,Cash,completed,False,False,2024,9
T70648,2020-06-13,C1466,Laptop,750.0,187.3251593724029,PayPal ,complete,False,False,2020,6
T70649,2023-05-20,C3136,Headphones,7.0,427.5502311568911,PayPal,unkown,False,False,2023,5
T70651,2021-09-15,C3958,Coffee,721.0,468.1890393133233,PayPal,complete,False,False,2021,9
T70659,2022-11-02,C3768,tablet,4.0,459.7854372076153,PayPal,Pending,True,False,2022,11
T70662,2022-10-19,C326,Headphones,8.0,524.3066615827773,PayPal,Pending,True,False,2022,10
T70664,2022-03-10,C4859,Coffee,8.0,296.8230657235034,Cash,completed,True,False,2022,3
T70666,2024-09-15,C974,Headphones,6.0,436.2238222354069,PayPal,Pending,False,True,2024,9
T70670,2022-02-02,C4408,Headphones,6.0,524.3066615827773,PayPal,Pending,False,False,2022,2
T70679,2020-12-06,C4842,Laptop,10.0,524.3066615827773,Cash,unkown,True,False,2020,12
T70681,2021-08-30,C1512,tablet,383.0,524.3066615827773,PayPal ,unkown,False,False,2021,8
T70682,2020-09-10,C685,tablet,9.0,98.9,Credit Card,unkown,True,False,2020,9
T70684,2021-01-03,C2999,Laptop,3.0,512.7307208675212,Credit Card,Failed,True,False,2021,1
T70685,2024-05-19,C1274,Headphones,2.0,524.3066615827773,Cash,completed,True,False,2024,5
T70687,2020-11-19,C3424,smartphone,4.0,667.07,Credit Card,completed,False,False,2020,11
T70694,2023-09-25,C1763,Laptop,887.0,182.9631956929523,Cash,unkown,False,False,2023,9
T70695,2021-04-16,C4836,Coffee,7.0,106.41616328736774,Cash,Pending,False,False,2021,4
T70698,2020-01-04,C3316,Headphones,5.0,524.3066615827773,Credit Card,completed,False,False,2020,1
T70701,2024-06-18,C4583,smartphone,471.0,524.3066615827773,Credit Card,complete,False,False,2024,6
T70702,2022-11-29,C3923,Coffee,760.0,397.04874056369255,Cash,Failed,False,False,2022,11
T70705,2023-05-22,C4134,tablet,10.0,589.8647773687342,Credit Card,complete,False,True,2023,5
T70706,2024-10-01,C2162,Coffee,5.0,524.3066615827773,Credit Card,unkown,False,False,2024,10
T70707,2024-01-01,C817,Laptop,5.0,62.33399827307278,PayPal,complete,False,True,2024,1
T70713,2023-12-11,C4763,Laptop,345.0,876.7,Credit Card,completed,False,True,2023,12
T70718,2020-10-28,C1086,Headphones,8.0,157.9375158404914,PayPal,completed,False,True,2020,10
T70720,2024-02-25,C1413,Headphones,378.0,756.1843319565579,Credit Card,unkown,False,True,2024,2
T70729,2021-04-20,C1414,tablet,9.0,375.1068233094277,Credit Card,completed,False,True,2021,4
T70731,2025-01-29,C3766,Coffee,8.0,122.53569151371512,PayPal,completed,False,False,2025,1
T70732,2023-05-30,C3566,Laptop,1.0,585.8055830793301,PayPal,Pending,False,True,2023,5
T70743,2024-09-24,C2159,Laptop,10.0,524.3066615827773,Credit Card,Pending,False,False,2024,9
T70758,2022-01-12,C728,tablet,9.0,524.3066615827773,Credit Card,unkown,True,False,2022,1
T70763,2021-12-04,C635,Headphones,4.0,933.928206562074,Credit Card,completed,False,False,2021,12
T70771,2022-03-09,C1797,Headphones,1.0,917.18,PayPal,Failed,False,True,2022,3
T70775,2020-06-24,C3544,Headphones,3.0,235.4692378373537,PayPal,complete,True,True,2020,6
T70777,2021-07-19,C4884,Coffee,9.0,524.3066615827773,Credit Card,unkown,False,False,2021,7
T70780,2023-10-28,C4137,Laptop,10.0,524.3066615827773,PayPal,Completed,False,False,2023,10
T70784,2023-02-27,C3959,Coffee,10.0,524.3066615827773,Credit Card,Pending,False,False,2023,2
T70785,2020-11-14,C1969,Headphones,9.0,475.6509050015839,Credit Card,complete,True,False,2020,11
T70787,2022-05-03,C1092,Coffee,1.0,524.3066615827773,PayPal ,Failed,True,False,2022,5
T70790,2024-04-05,C4035,smartphone,8.0,640.2363449933662,Cash,complete,False,True,2024,4
T70792,2023-07-11,C1133,Headphones,480.0,524.3066615827773,Cash,complete,False,False,2023,7
T70793,2023-11-07,C839,Laptop,5.0,639.8848931960046,PayPal,Failed,False,False,2023,11
T70795,2024-07-10,C350,smartphone,9.0,337.2854046049292,Credit Card,Completed,False,True,2024,7
T70805,2021-04-26,C3045,smartphone,4.0,953.892804147853,Credit Card,unkown,True,False,2021,4
T70806,2020-04-28,C1517,tablet,446.0,524.3066615827773,Credit Card,unkown,False,False,2020,4
T70807,2020-12-10,C2298,Coffee,6.0,266.7683446041312,PayPal,complete,False,True,2020,12
T70808,2021-04-05,C1316,tablet,7.0,754.3084133330266,PayPal,unkown,False,False,2021,4
T70811,2024-08-20,C1951,Coffee,1.0,876.240743419921,PayPal,complete,False,True,2024,8
T70817,2022-01-13,C3553,Coffee,4.0,892.7028185149264,PayPal,Failed,False,True,2022,1
T70818,2023-02-14,C2275,Headphones,8.0,124.5575454712424,PayPal,Pending,False,True,2023,2
T70819,2023-01-19,C512,tablet,5.0,524.3066615827773,Credit Card,Pending,False,False,2023,1
T21006,2022-01-15,C297,Headphones,604.0,158.4083806110268,PayPal ,Pending,False,True,2022,1
T70827,2020-01-12,C4565,Laptop,7.0,781.0677912141543,Credit Card,Pending,True,True,2020,1
T70831,2024-03-25,C097,smartphone,10.0,524.3066615827773,Credit Card,Pending,False,False,2024,3
T70832,2020-03-17,C440,smartphone,811.0,524.3066615827773,Credit Card,Completed,False,False,2020,3
T70834,2023-10-08,C1106,Laptop,7.0,92.77071488333222,Cash,Completed,False,False,2023,10
T70837,2021-02-26,C4604,Headphones,682.0,157.57879571180905,Credit Card,unkown,False,False,2021,2
T70838,2023-01-10,C1892,Laptop,6.0,492.9293001236488,PayPal,Failed,True,True,2023,1
T70839,2022-05-11,C4284,Headphones,526.0,732.7670110562195,Credit Card,Failed,False,False,2022,5
T70844,2021-05-10,C3931,Coffee,7.0,839.01,Cash,Failed,True,True,2021,5
T70845,2023-05-02,C452,smartphone,6.0,723.3168165729425,PayPal,Failed,True,False,2023,5
T70846,2021-12-06,C2631,Coffee,10.0,773.2398056791034,PayPal,completed,False,True,2021,12
T70847,2021-05-24,C4005,tablet,352.0,220.5049898973368,Credit Card,Completed,False,False,2021,5
T70853,2024-05-20,C4427,Coffee,3.0,636.9427860662847,Credit Card,complete,True,False,2024,5
T70855,2022-02-24,C4741,tablet,275.0,631.1666621486997,Cash,completed,False,True,2022,2
T70861,2022-05-19,C1177,Headphones,879.0,524.3066615827773,Credit Card,complete,False,False,2022,5
T70862,2020-05-05,C3094,Headphones,751.0,524.3066615827773,Credit Card,complete,False,False,2020,5
T70867,2020-12-21,C2101,smartphone,269.0,524.3066615827773,Credit Card,Pending,False,False,2020,12
T70868,2024-10-07,C3792,Laptop,8.0,103.80413922673216,Credit Card,unkown,False,False,2024,10
T70871,2023-01-19,C4561,Laptop,7.0,167.4268131847242,Cash,complete,False,True,2023,1
T70873,2021-10-27,C4076,smartphone,3.0,524.3066615827773,Cash,Completed,True,False,2021,10
T70876,2022-05-03,C577,smartphone,480.0,107.39241795454018,PayPal,Failed,False,True,2022,5
T70882,2021-11-25,C4974,tablet,775.0,524.3066615827773,PayPal,Completed,False,False,2021,11
T70886,2023-05-06,C4543,Laptop,157.0,397.3516961503791,Credit Card,complete,False,False,2023,5
T70895,2024-11-24,C3010,tablet,441.0,524.3066615827773,PayPal,Pending,False,False,2024,11
T70896,2024-04-10,C2879,Laptop,9.0,524.3066615827773,Cash,unkown,True,False,2024,4
T70900,2020-10-27,C4095,Coffee,1.0,524.3066615827773,Cash,completed,False,False,2020,10
T70902,2022-08-20,C881,Headphones,854.0,524.3066615827773,Cash,unkown,False,False,2022,8
T70904,2020-07-31,C3193,Laptop,528.0,524.3066615827773,Credit Card,unkown,False,False,2020,7
T70905,2022-06-10,C2979,Coffee,446.0,524.3066615827773,Cash,Failed,False,False,2022,6
T70907,2021-06-24,C1621,smartphone,8.0,524.3066615827773,PayPal,completed,False,False,2021,6
T70909,2023-03-29,C1452,Laptop,2.0,423.66068346360544,Cash,Pending,False,True,2023,3
